sale_id,customer_id,employee_id,branch_id,sale_date,payment_method,discount_amount
8275,712,24,3,2024-12-27 19:03:39,Bank Transfer,369000.0
8276,951,3,1,2025-05-12 10:06:44,Card,584800.0
8277,551,21,3,2024-02-13 19:06:25,Bank Transfer,101100.0
8278,700,6,1,2024-06-09 15:25:16,Card,0.0
8279,299,35,5,2024-03-04 12:00:33,Mobile Payment,0.0
8280,794,15,2,2025-03-04 16:20:11,Mobile Payment,706100.0
8281,366,14,2,2024-05-07 18:37:43,Mobile Payment,0.0
8282,338,9,2,2025-06-02 14:38:03,Cash,0.0
8283,549,25,4,2025-11-27 19:31:06,Cash,0.0
8284,350,24,3,2025-09-28 15:10:11,Bank Transfer,199000.0
8285,561,4,1,2024-08-27 18:09:24,Mobile Payment,0.0
8286,785,34,5,2024-10-10 12:49:18,Mobile Payment,0.0
8287,,20,3,2025-06-08 17:45:18,Cash,0.0
8288,220,32,4,2024-10-10 14:36:39,Mobile Payment,0.0
8289,891,14,2,2025-08-24 19:09:26,Mobile Payment,322900.0
8290,,18,3,2025-06-05 09:31:26,Card,0.0
8291,429,31,4,2024-09-25 18:31:39,Card,267800.0
8292,577,1,1,2024-03-12 14:59:22,Cash,0.0
8293,444,38,5,2025-03-30 19:32:10,Cash,21700.0
8294,,9,2,2025-06-10 11:06:16,Card,105400.0
8295,407,28,4,2025-02-21 16:10:52,Cash,0.0
8296,,10,2,2024-03-10 09:28:28,Mobile Payment,0.0
8297,619,37,5,2025-03-23 09:11:44,Mobile Payment,0.0
8298,63,39,5,2025-09-26 09:58:42,Mobile Payment,0.0
8299,265,36,5,2024-01-05 14:50:27,Mobile Payment,0.0
8300,,23,3,2025-12-30 14:53:35,Cash,0.0
8301,442,32,4,2024-10-24 12:41:49,Cash,0.0
8302,393,21,3,2025-01-12 16:15:42,Bank Transfer,0.0
8303,539,31,4,2025-01-29 19:02:58,Mobile Payment,0.0
8304,225,7,1,2025-12-26 17:32:15,Cash,0.0
8305,812,23,3,2025-02-14 16:35:31,Cash,178300.0
8306,,20,3,2025-09-11 14:32:29,Bank Transfer,0.0
8307,,9,2,2025-09-22 13:22:22,Mobile Payment,0.0
8308,275,5,1,2024-11-12 14:52:10,Bank Transfer,0.0
8309,906,13,2,2025-05-22 13:12:34,Cash,132600.0
8310,980,10,2,2024-06-22 11:06:23,Card,0.0
8311,,34,5,2024-12-12 18:20:36,Mobile Payment,0.0
8312,709,5,1,2024-12-23 17:16:37,Card,64700.0
8313,361,36,5,2025-06-03 19:38:52,Bank Transfer,0.0
8314,929,25,4,2024-09-03 17:04:31,Cash,50900.0
8315,387,23,3,2025-06-05 11:48:13,Cash,0.0
8316,561,13,2,2025-09-07 16:49:57,Cash,604200.0
8317,880,30,4,2025-11-09 15:35:46,Card,0.0
8318,825,38,5,2025-10-08 09:17:13,Mobile Payment,0.0
8319,,12,2,2025-03-07 11:12:41,Card,0.0
8320,551,31,4,2025-03-16 18:48:24,Bank Transfer,0.0
8321,359,14,2,2024-05-06 19:56:00,Cash,361600.0
8322,161,37,5,2025-01-12 16:13:08,Mobile Payment,0.0
8323,882,7,1,2025-04-20 15:52:13,Cash,0.0
8324,537,40,5,2025-09-24 16:28:17,Mobile Payment,0.0
8325,637,30,4,2025-10-23 14:55:24,Bank Transfer,0.0
8326,666,20,3,2025-04-19 11:42:09,Cash,0.0
8327,520,30,4,2025-06-16 15:27:29,Bank Transfer,0.0
8328,112,31,4,2025-11-11 14:21:58,Cash,0.0
8329,406,38,5,2024-09-06 14:02:02,Cash,0.0
8330,,31,4,2024-07-16 09:11:22,Cash,0.0
8331,431,34,5,2024-04-07 17:08:27,Cash,0.0
8332,808,33,5,2024-09-19 12:28:14,Cash,368200.0
8333,917,24,3,2025-04-14 18:57:26,Bank Transfer,0.0
8334,183,34,5,2024-12-17 13:59:24,Mobile Payment,0.0
8335,747,37,5,2025-04-30 15:02:31,Card,0.0
8336,458,23,3,2025-06-02 12:15:49,Mobile Payment,0.0
8337,103,24,3,2024-10-21 10:16:07,Cash,0.0
8338,338,7,1,2024-06-12 10:43:38,Mobile Payment,0.0
8339,825,15,2,2024-07-30 19:50:38,Cash,60500.0
8340,46,20,3,2024-06-21 09:42:25,Cash,0.0
8341,559,8,1,2025-03-27 17:48:23,Cash,0.0
8342,9,25,4,2024-11-10 16:36:50,Bank Transfer,0.0
8343,468,9,2,2025-11-05 19:59:38,Cash,0.0
8344,477,33,5,2025-10-17 12:15:20,Mobile Payment,0.0
8345,,23,3,2024-05-03 11:02:58,Cash,0.0
8346,597,12,2,2024-09-18 14:18:49,Cash,35300.0
8347,69,14,2,2025-06-14 12:59:24,Card,0.0
8348,253,23,3,2025-11-28 18:07:04,Cash,0.0
8349,650,2,1,2025-02-13 15:42:48,Bank Transfer,0.0
8350,385,19,3,2025-07-22 13:03:57,Mobile Payment,0.0
8351,676,8,1,2025-10-25 15:01:15,Mobile Payment,47100.0
8352,272,33,5,2024-06-05 12:37:40,Cash,0.0
8353,337,38,5,2024-08-15 18:39:11,Cash,0.0
8354,154,18,3,2024-08-17 16:08:05,Cash,179700.0
8355,31,29,4,2025-12-13 11:01:10,Card,69500.0
8356,587,14,2,2024-01-21 13:51:02,Mobile Payment,0.0
8357,834,10,2,2024-01-23 09:48:11,Bank Transfer,145800.0
8358,927,22,3,2024-05-22 11:13:53,Bank Transfer,0.0
8359,188,39,5,2025-08-23 19:23:30,Cash,0.0
8360,552,10,2,2024-03-22 09:41:54,Bank Transfer,183100.0
8361,106,9,2,2025-07-04 10:44:46,Cash,0.0
8362,,28,4,2025-03-06 15:15:00,Mobile Payment,171700.0
8363,361,3,1,2025-05-13 10:21:03,Cash,172700.0
8364,347,27,4,2024-09-20 16:12:36,Cash,0.0
8365,488,31,4,2025-11-16 19:46:26,Mobile Payment,0.0
8366,619,13,2,2025-09-19 16:58:33,Card,45500.0
8367,,30,4,2024-03-02 13:28:32,Card,77700.0
8368,,18,3,2025-03-17 19:41:25,Mobile Payment,0.0
8369,296,2,1,2025-02-04 11:20:46,Cash,122800.0
8370,934,16,2,2024-01-22 13:01:42,Mobile Payment,0.0
8371,662,5,1,2025-10-28 10:02:09,Bank Transfer,0.0
8372,813,5,1,2024-09-27 16:50:13,Mobile Payment,0.0
8373,426,1,1,2025-07-24 09:31:25,Cash,0.0
8374,539,20,3,2024-04-03 19:40:45,Cash,0.0
8375,320,12,2,2025-03-27 14:28:20,Mobile Payment,0.0
8376,,4,1,2024-09-10 12:21:36,Mobile Payment,92200.0
8377,596,31,4,2025-08-22 19:00:14,Bank Transfer,352200.0
8378,636,39,5,2024-10-13 09:16:58,Card,0.0
8379,901,37,5,2025-01-30 09:50:39,Card,0.0
8380,315,3,1,2025-01-18 13:45:43,Cash,280900.0
8381,94,29,4,2025-06-08 19:43:06,Mobile Payment,542800.0
8382,760,6,1,2024-03-20 10:58:54,Bank Transfer,151600.0
8383,,16,2,2025-05-08 14:30:57,Card,30700.0
8384,521,40,5,2025-03-10 13:13:01,Cash,0.0
8385,110,30,4,2024-11-13 18:45:11,Card,0.0
8386,,40,5,2025-08-08 13:25:48,Mobile Payment,179800.0
8387,144,2,1,2025-03-23 10:09:14,Mobile Payment,288200.0
8388,606,39,5,2025-12-05 10:10:33,Card,753400.0
8389,419,9,2,2025-01-15 09:49:48,Bank Transfer,339900.0
8390,334,21,3,2025-11-06 18:54:20,Card,0.0
8391,886,8,1,2024-09-30 16:05:25,Bank Transfer,0.0
8392,626,11,2,2024-03-12 11:22:57,Mobile Payment,194800.0
8393,959,5,1,2024-06-08 19:22:52,Cash,0.0
8394,883,40,5,2025-10-22 19:20:31,Card,0.0
8395,536,24,3,2024-01-17 15:25:09,Card,0.0
8396,342,29,4,2025-06-13 15:02:08,Mobile Payment,0.0
8397,630,30,4,2025-11-23 11:37:38,Cash,20500.0
8398,,28,4,2025-12-03 16:21:15,Cash,0.0
8399,356,32,4,2025-03-31 16:32:12,Cash,0.0
8400,236,16,2,2025-03-08 15:48:30,Cash,94300.0
8401,993,27,4,2024-09-03 14:44:07,Card,0.0
8402,862,7,1,2025-01-07 09:28:29,Cash,47100.0
8403,608,23,3,2024-05-13 17:52:23,Cash,0.0
8404,,30,4,2025-02-13 14:11:40,Mobile Payment,0.0
8405,,12,2,2025-06-03 18:58:18,Mobile Payment,40100.0
8406,95,2,1,2024-05-29 14:08:44,Card,0.0
8407,,32,4,2024-04-23 09:08:46,Mobile Payment,0.0
8408,721,7,1,2025-12-22 19:01:40,Bank Transfer,0.0
8409,480,8,1,2024-07-29 16:01:47,Cash,377100.0
8410,341,33,5,2025-02-14 18:33:53,Cash,0.0
8411,566,39,5,2024-03-23 19:04:09,Cash,106700.0
8412,,14,2,2024-07-01 15:25:32,Cash,160300.0
8413,805,6,1,2025-12-26 19:01:20,Card,0.0
8414,,12,2,2025-08-26 09:31:00,Bank Transfer,0.0
8415,568,7,1,2024-09-15 11:45:18,Mobile Payment,64400.0
8416,333,10,2,2024-04-25 12:34:45,Mobile Payment,0.0
8417,128,34,5,2025-01-06 10:37:58,Card,0.0
8418,416,34,5,2024-05-18 19:19:57,Mobile Payment,0.0
8419,724,36,5,2024-08-22 11:27:41,Bank Transfer,0.0
8420,614,35,5,2025-06-02 10:48:10,Cash,50900.0
8421,10,20,3,2025-07-25 14:45:10,Mobile Payment,0.0
8422,413,33,5,2024-04-12 15:22:36,Cash,176800.0
8423,138,34,5,2025-11-01 10:04:42,Card,505100.0
8424,313,36,5,2024-09-24 09:03:03,Card,0.0
8425,82,28,4,2024-09-06 13:09:09,Bank Transfer,0.0
8426,313,39,5,2025-08-13 10:18:50,Mobile Payment,0.0
8427,,17,3,2025-04-03 18:33:04,Mobile Payment,0.0
8428,264,30,4,2025-01-18 19:26:56,Cash,75600.0
8429,175,29,4,2025-06-19 11:56:50,Mobile Payment,358000.0
8430,49,2,1,2025-05-10 14:29:49,Mobile Payment,0.0
8431,984,30,4,2024-08-27 16:31:24,Cash,0.0
8432,354,3,1,2024-07-04 15:04:42,Cash,0.0
8433,,22,3,2025-02-02 14:04:24,Mobile Payment,542900.0
8434,802,12,2,2025-11-06 09:42:28,Mobile Payment,0.0
8435,756,22,3,2025-02-28 19:01:51,Mobile Payment,0.0
8436,292,8,1,2024-06-27 10:49:10,Card,0.0
8437,367,18,3,2024-09-03 16:42:13,Card,16200.0
8438,,6,1,2025-04-30 12:13:34,Cash,0.0
8439,914,22,3,2025-10-15 17:38:59,Bank Transfer,196900.0
8440,841,30,4,2024-01-27 16:02:22,Cash,115800.0
8441,,1,1,2025-12-25 13:08:44,Mobile Payment,0.0
8442,727,16,2,2024-04-24 11:42:46,Mobile Payment,33600.0
8443,885,36,5,2025-11-25 12:08:29,Bank Transfer,0.0
8444,362,11,2,2025-06-02 10:32:52,Cash,0.0
8445,375,30,4,2024-04-18 17:28:41,Mobile Payment,50400.0
8446,392,8,1,2024-05-05 17:47:37,Cash,0.0
8447,972,26,4,2025-05-07 12:08:45,Card,0.0
8448,533,39,5,2025-11-16 15:42:28,Cash,732000.0
8449,377,28,4,2025-01-09 09:11:24,Cash,0.0
8450,,13,2,2025-12-03 13:37:01,Cash,0.0
8451,474,11,2,2025-10-23 09:13:18,Cash,0.0
8452,,2,1,2025-03-06 15:34:00,Mobile Payment,313700.0
8453,894,10,2,2024-10-30 13:42:44,Card,158000.0
8454,399,32,4,2024-03-07 17:48:28,Cash,0.0
8455,519,15,2,2025-09-18 17:41:45,Bank Transfer,119300.0
8456,23,19,3,2024-04-16 19:02:04,Card,0.0
8457,890,19,3,2025-07-02 15:59:55,Cash,188300.0
8458,,3,1,2024-07-04 16:08:13,Mobile Payment,0.0
8459,319,40,5,2024-06-11 11:43:20,Bank Transfer,59700.0
8460,52,31,4,2025-11-11 13:49:56,Cash,0.0
8461,957,15,2,2025-12-05 19:28:35,Card,476700.0
8462,865,4,1,2025-11-18 14:47:52,Cash,305900.0
8463,180,13,2,2024-09-27 11:31:02,Cash,0.0
8464,599,38,5,2024-08-24 17:19:05,Card,0.0
8465,644,20,3,2024-07-26 16:24:29,Bank Transfer,0.0
8466,326,9,2,2025-11-09 12:09:15,Cash,192600.0
8467,354,23,3,2025-02-27 12:13:14,Card,0.0
8468,,17,3,2025-05-31 14:36:14,Bank Transfer,0.0
8469,348,34,5,2024-11-02 19:20:35,Bank Transfer,142900.0
8470,937,1,1,2024-10-20 10:32:30,Cash,0.0
8471,932,18,3,2024-10-02 10:02:16,Cash,412300.0
8472,292,15,2,2025-05-22 11:04:42,Card,0.0
8473,,38,5,2025-05-09 17:01:59,Cash,977500.0
8474,59,14,2,2024-09-20 18:17:49,Mobile Payment,0.0
8475,346,14,2,2024-06-29 09:34:47,Mobile Payment,993800.0
8476,287,24,3,2025-01-29 15:16:41,Bank Transfer,0.0
8477,726,28,4,2025-04-11 13:20:14,Cash,0.0
8478,373,31,4,2025-09-26 18:39:55,Cash,0.0
8479,,23,3,2024-02-27 09:12:13,Mobile Payment,0.0
8480,,40,5,2025-02-24 14:48:48,Mobile Payment,73600.0
8481,832,11,2,2025-07-13 12:52:33,Bank Transfer,138200.0
8482,373,32,4,2024-05-29 10:52:24,Cash,0.0
8483,301,27,4,2025-12-04 18:37:32,Bank Transfer,0.0
8484,,5,1,2024-02-29 12:08:54,Cash,0.0
8485,107,32,4,2024-03-11 10:41:15,Bank Transfer,113900.0
8486,500,27,4,2025-10-09 10:40:29,Cash,90900.0
8487,183,9,2,2024-06-17 18:05:01,Card,0.0
8488,212,28,4,2025-01-18 10:42:27,Cash,0.0
8489,296,2,1,2025-01-07 13:43:57,Cash,324800.0
8490,877,31,4,2025-12-10 09:33:12,Cash,0.0
8491,774,10,2,2024-08-26 18:19:46,Bank Transfer,126600.0
8492,548,34,5,2025-05-03 10:34:51,Mobile Payment,0.0
8493,300,6,1,2024-03-02 09:14:35,Card,0.0
8494,193,32,4,2025-01-09 13:34:16,Card,1199600.0
8495,,38,5,2025-07-20 12:03:37,Card,0.0
8496,200,16,2,2024-08-30 15:56:39,Cash,184900.0
8497,684,8,1,2024-03-05 09:44:04,Cash,0.0
8498,877,11,2,2024-01-02 12:10:57,Cash,0.0
8499,485,8,1,2025-02-22 16:22:09,Card,121700.0
8500,953,23,3,2024-11-09 16:31:23,Mobile Payment,0.0
8501,,9,2,2025-04-26 18:02:28,Bank Transfer,167500.0
8502,684,2,1,2024-07-01 15:26:45,Card,0.0
8503,,3,1,2024-03-13 10:18:37,Bank Transfer,0.0
8504,,29,4,2024-07-11 11:54:25,Bank Transfer,0.0
8505,884,37,5,2025-04-24 19:13:11,Card,0.0
8506,364,7,1,2025-03-04 19:28:53,Bank Transfer,0.0
8507,348,24,3,2025-01-27 13:38:05,Cash,0.0
8508,844,21,3,2024-05-17 10:08:31,Bank Transfer,0.0
8509,633,30,4,2025-07-01 15:09:10,Bank Transfer,0.0
8510,830,23,3,2024-08-28 18:44:06,Bank Transfer,0.0
8511,,19,3,2024-08-04 13:12:45,Mobile Payment,0.0
8512,83,2,1,2024-10-01 17:49:03,Cash,0.0
8513,245,7,1,2024-04-06 19:54:44,Bank Transfer,0.0
8514,347,16,2,2024-08-12 11:16:55,Mobile Payment,0.0
8515,162,21,3,2025-01-20 14:03:34,Bank Transfer,0.0
8516,604,35,5,2025-03-12 13:19:28,Card,270700.0
8517,322,31,4,2025-01-09 16:04:08,Card,60600.0
8518,781,8,1,2024-09-02 19:55:20,Bank Transfer,0.0
8519,716,14,2,2025-02-24 17:31:43,Card,0.0
8520,876,34,5,2024-08-03 16:30:16,Mobile Payment,0.0
8521,910,27,4,2025-11-04 10:57:34,Cash,0.0
8522,353,1,1,2025-02-16 10:37:20,Bank Transfer,1829400.0
8523,209,34,5,2024-12-17 09:34:08,Card,267300.0
8524,448,2,1,2025-10-25 13:01:23,Card,0.0
8525,835,25,4,2025-12-25 12:43:34,Bank Transfer,669500.0
8526,319,33,5,2024-09-01 09:13:49,Cash,0.0
8527,758,16,2,2025-08-06 12:11:23,Card,0.0
8528,280,20,3,2025-02-21 11:40:03,Bank Transfer,0.0
8529,322,1,1,2024-12-13 13:37:52,Mobile Payment,17900.0
8530,352,36,5,2025-03-04 09:12:40,Mobile Payment,176200.0
8531,989,14,2,2025-11-20 11:29:25,Cash,404000.0
8532,507,40,5,2024-05-30 10:16:51,Card,105800.0
8533,93,22,3,2024-07-25 19:07:46,Card,0.0
8534,981,23,3,2024-12-29 11:59:08,Cash,71300.0
8535,970,31,4,2024-12-01 16:18:18,Cash,0.0
8536,466,40,5,2025-08-20 11:52:19,Card,261200.0
8537,,36,5,2024-11-28 16:00:50,Cash,0.0
8538,942,31,4,2025-05-03 12:46:11,Cash,118200.0
8539,859,9,2,2025-05-09 16:44:25,Cash,0.0
8540,587,11,2,2025-01-11 18:26:13,Bank Transfer,0.0
8541,338,11,2,2024-02-05 14:30:08,Mobile Payment,0.0
8542,147,11,2,2025-11-24 12:14:07,Cash,0.0
8543,242,19,3,2025-03-25 10:07:59,Card,265000.0
8544,,34,5,2024-01-07 11:59:54,Bank Transfer,0.0
8545,548,24,3,2024-11-02 17:21:53,Mobile Payment,0.0
8546,543,10,2,2025-11-24 16:19:54,Bank Transfer,0.0
8547,642,4,1,2024-06-06 10:30:04,Mobile Payment,350000.0
8548,13,31,4,2024-05-08 17:01:21,Cash,0.0
8549,561,6,1,2024-01-24 19:59:36,Mobile Payment,0.0
8550,533,37,5,2025-11-14 16:06:49,Mobile Payment,0.0
8551,76,17,3,2025-09-24 15:30:45,Mobile Payment,0.0
8552,529,1,1,2025-05-27 10:49:12,Mobile Payment,0.0
8553,,27,4,2025-08-20 18:13:35,Card,219800.0
8554,,34,5,2024-06-29 12:48:01,Cash,0.0
8555,20,20,3,2024-01-19 17:30:17,Card,525900.0
8556,493,4,1,2024-03-03 12:02:36,Card,0.0
8557,735,37,5,2025-07-12 12:54:07,Mobile Payment,0.0
8558,530,37,5,2025-09-23 11:43:53,Cash,0.0
8559,,17,3,2024-02-18 11:09:59,Cash,17900.0
8560,398,33,5,2024-05-05 16:12:29,Card,83800.0
8561,269,6,1,2024-03-30 16:36:18,Mobile Payment,331300.0
8562,39,3,1,2025-05-27 09:54:48,Mobile Payment,561000.0
8563,816,38,5,2024-07-31 13:49:05,Mobile Payment,0.0
8564,380,7,1,2025-10-16 10:37:01,Card,0.0
8565,962,24,3,2024-01-12 14:11:46,Cash,0.0
8566,944,10,2,2024-04-02 16:23:31,Bank Transfer,0.0
8567,671,11,2,2024-10-27 10:55:12,Mobile Payment,0.0
8568,254,2,1,2025-08-23 19:07:22,Cash,210100.0
8569,339,33,5,2024-10-04 16:05:30,Mobile Payment,0.0
8570,192,11,2,2025-08-10 16:47:42,Bank Transfer,435600.0
8571,976,23,3,2024-10-18 12:26:53,Mobile Payment,0.0
8572,,8,1,2024-04-07 19:12:33,Cash,57600.0
8573,224,30,4,2025-08-11 16:36:23,Cash,265500.0
8574,88,6,1,2024-11-13 18:42:56,Cash,0.0
8575,373,23,3,2024-03-13 13:19:32,Card,296700.0
8576,,34,5,2024-03-14 10:18:31,Bank Transfer,0.0
8577,965,12,2,2024-08-01 18:20:40,Mobile Payment,0.0
8578,877,25,4,2025-06-28 17:05:46,Card,123200.0
8579,788,9,2,2024-12-20 11:41:57,Cash,0.0
8580,884,12,2,2024-10-03 10:07:08,Mobile Payment,39200.0
8581,,7,1,2024-08-10 17:35:33,Mobile Payment,0.0
8582,661,4,1,2024-05-27 16:53:32,Cash,148200.0
8583,126,27,4,2024-06-30 09:46:07,Cash,165500.0
8584,825,35,5,2025-12-31 16:42:21,Mobile Payment,0.0
8585,227,9,2,2024-02-27 16:40:12,Cash,65700.0
8586,529,23,3,2025-05-07 14:44:14,Mobile Payment,193200.0
8587,,21,3,2025-10-13 14:17:29,Mobile Payment,0.0
8588,104,31,4,2025-01-18 14:25:46,Card,160400.0
8589,927,34,5,2024-12-13 09:48:25,Card,0.0
8590,551,21,3,2024-07-29 12:02:28,Card,1062700.0
8591,,37,5,2025-04-19 18:03:48,Card,0.0
8592,119,5,1,2025-09-02 15:27:24,Card,0.0
8593,830,20,3,2025-01-11 19:41:13,Bank Transfer,998900.0
8594,,38,5,2025-07-09 10:23:42,Card,0.0
8595,94,28,4,2024-02-24 09:50:20,Cash,551900.0
8596,592,23,3,2025-04-03 15:40:16,Mobile Payment,0.0
8597,874,11,2,2025-01-03 13:58:51,Mobile Payment,0.0
8598,102,34,5,2024-10-20 19:42:41,Cash,1060400.0
8599,,39,5,2024-06-25 14:32:12,Card,119500.0
8600,536,17,3,2024-11-04 18:04:21,Mobile Payment,0.0
8601,823,24,3,2024-06-12 19:04:46,Card,0.0
8602,888,6,1,2024-02-26 13:40:09,Mobile Payment,186300.0
8603,807,15,2,2024-11-18 18:01:56,Cash,0.0
8604,778,12,2,2024-08-16 17:42:12,Bank Transfer,0.0
8605,510,8,1,2024-10-09 18:19:00,Mobile Payment,0.0
8606,220,40,5,2024-09-03 17:28:54,Cash,34000.0
8607,611,21,3,2024-08-14 15:09:42,Mobile Payment,83800.0
8608,992,29,4,2025-10-15 15:36:05,Bank Transfer,291000.0
8609,310,39,5,2025-12-09 16:18:49,Mobile Payment,0.0
8610,,1,1,2025-09-13 16:41:47,Card,626000.0
8611,188,21,3,2024-07-16 14:11:22,Mobile Payment,317000.0
8612,495,32,4,2025-10-07 14:36:05,Mobile Payment,0.0
8613,693,10,2,2025-01-11 19:34:01,Mobile Payment,416000.0
8614,,31,4,2025-08-24 09:11:22,Mobile Payment,0.0
8615,407,23,3,2025-08-20 19:57:08,Mobile Payment,0.0
8616,542,25,4,2024-04-14 13:36:49,Bank Transfer,0.0
8617,161,8,1,2024-04-18 11:05:05,Mobile Payment,0.0
8618,987,8,1,2025-03-23 18:16:18,Bank Transfer,65700.0
8619,10,18,3,2024-02-16 15:50:54,Card,0.0
8620,588,8,1,2025-04-25 19:27:16,Card,67100.0
8621,769,33,5,2024-06-02 16:02:35,Mobile Payment,0.0
8622,592,20,3,2024-09-02 09:13:07,Cash,0.0
8623,728,36,5,2025-06-26 14:09:14,Cash,0.0
8624,285,39,5,2024-07-28 13:27:05,Bank Transfer,551300.0
8625,,26,4,2025-05-12 10:38:53,Cash,200300.0
8626,86,11,2,2025-07-30 16:56:30,Mobile Payment,219100.0
8627,969,38,5,2025-08-03 14:42:15,Card,15400.0
8628,324,26,4,2024-01-21 18:51:33,Mobile Payment,0.0
8629,300,7,1,2024-09-07 13:51:52,Mobile Payment,0.0
8630,352,23,3,2025-06-30 15:52:07,Bank Transfer,0.0
8631,158,27,4,2025-04-09 14:55:48,Mobile Payment,0.0
8632,,13,2,2024-09-17 10:34:25,Mobile Payment,267000.0
8633,333,11,2,2024-05-15 11:22:43,Bank Transfer,198000.0
8634,366,18,3,2024-06-23 09:59:01,Mobile Payment,497500.0
8635,892,22,3,2025-04-26 11:11:10,Card,0.0
8636,194,22,3,2025-05-18 09:52:00,Mobile Payment,0.0
8637,434,25,4,2025-07-12 12:49:56,Card,0.0
8638,532,26,4,2024-01-12 13:11:03,Cash,358200.0
8639,771,26,4,2025-03-13 19:53:01,Cash,0.0
8640,139,23,3,2024-07-15 14:02:11,Mobile Payment,0.0
8641,809,13,2,2024-09-28 11:37:50,Cash,0.0
8642,855,36,5,2024-01-31 12:16:29,Mobile Payment,180200.0
8643,888,28,4,2025-01-02 09:12:04,Cash,0.0
8644,,12,2,2024-11-22 10:19:45,Bank Transfer,47700.0
8645,708,27,4,2025-04-05 19:19:56,Cash,28200.0
8646,923,1,1,2024-02-02 12:04:45,Mobile Payment,141900.0
8647,694,30,4,2025-09-19 11:49:56,Cash,0.0
8648,137,27,4,2025-03-02 14:44:03,Card,0.0
8649,,1,1,2024-12-28 11:53:41,Cash,0.0
8650,,22,3,2024-05-10 12:34:41,Card,0.0
8651,515,24,3,2025-06-02 10:17:35,Cash,0.0
8652,719,16,2,2025-04-20 12:08:11,Card,0.0
8653,582,33,5,2025-01-13 19:09:02,Card,0.0
8654,926,36,5,2025-11-11 10:22:19,Mobile Payment,0.0
8655,297,29,4,2024-02-22 18:09:30,Card,44800.0
8656,571,35,5,2024-03-14 18:25:52,Cash,0.0
8657,269,5,1,2024-04-20 09:02:30,Cash,0.0
8658,515,24,3,2025-08-13 15:41:27,Cash,0.0
8659,393,11,2,2024-12-21 10:09:35,Mobile Payment,0.0
8660,271,31,4,2024-11-01 19:52:47,Cash,103000.0
8661,69,28,4,2024-12-16 12:54:05,Mobile Payment,237500.0
8662,,30,4,2025-03-11 13:46:42,Mobile Payment,0.0
8663,689,19,3,2024-05-31 18:34:42,Card,0.0
8664,69,19,3,2024-10-22 11:08:24,Bank Transfer,298100.0
8665,292,35,5,2025-08-22 15:22:10,Mobile Payment,0.0
8666,213,24,3,2024-06-19 11:22:17,Cash,41500.0
8667,379,22,3,2025-05-09 16:27:00,Mobile Payment,69500.0
8668,568,14,2,2025-03-07 15:39:16,Bank Transfer,0.0
8669,426,20,3,2024-03-11 11:10:30,Mobile Payment,47800.0
8670,793,26,4,2024-04-24 17:06:23,Cash,0.0
8671,766,24,3,2025-11-09 12:27:39,Cash,495100.0
8672,,33,5,2025-05-28 18:33:17,Cash,36600.0
8673,730,39,5,2025-05-24 11:31:09,Cash,0.0
8674,461,5,1,2025-03-02 13:00:17,Bank Transfer,0.0
8675,591,5,1,2024-04-10 13:02:46,Mobile Payment,0.0
8676,,21,3,2025-12-15 17:41:29,Cash,0.0
8677,790,28,4,2025-11-17 17:57:51,Mobile Payment,276000.0
8678,92,16,2,2024-09-25 13:08:22,Bank Transfer,35600.0
8679,192,33,5,2024-10-05 18:52:02,Cash,0.0
8680,217,37,5,2025-04-03 16:14:31,Cash,127600.0
8681,975,3,1,2025-04-04 19:07:34,Cash,0.0
8682,749,11,2,2025-05-11 13:27:55,Cash,280400.0
8683,,30,4,2024-04-10 19:00:15,Cash,0.0
8684,166,3,1,2025-11-30 12:27:01,Cash,0.0
8685,866,14,2,2024-10-25 19:29:30,Mobile Payment,0.0
8686,520,36,5,2025-08-26 14:20:06,Card,0.0
8687,978,13,2,2024-02-04 10:08:29,Bank Transfer,48000.0
8688,27,9,2,2024-04-06 19:12:44,Cash,0.0
8689,801,28,4,2024-04-23 19:24:38,Card,278800.0
8690,,32,4,2025-03-02 15:03:27,Cash,0.0
8691,61,20,3,2025-06-09 10:53:55,Cash,0.0
8692,853,22,3,2024-09-12 10:53:54,Card,0.0
8693,148,27,4,2025-12-21 09:31:32,Bank Transfer,0.0
8694,590,37,5,2024-04-28 14:36:36,Mobile Payment,0.0
8695,116,16,2,2024-11-22 12:45:48,Card,0.0
8696,727,20,3,2024-04-23 14:20:45,Card,0.0
8697,642,34,5,2024-01-08 12:12:41,Cash,0.0
8698,667,27,4,2025-01-07 15:29:10,Bank Transfer,227400.0
8699,781,40,5,2025-07-24 15:09:26,Cash,371500.0
8700,,35,5,2024-07-06 19:36:40,Cash,69700.0
8701,905,40,5,2024-06-22 13:32:09,Mobile Payment,0.0
8702,726,39,5,2025-03-01 14:31:07,Cash,285300.0
8703,249,7,1,2024-11-21 10:01:43,Card,31800.0
8704,78,25,4,2025-04-12 19:58:55,Card,131200.0
8705,591,7,1,2025-10-29 14:23:21,Bank Transfer,809000.0
8706,371,15,2,2025-03-25 10:33:29,Mobile Payment,101000.0
8707,539,17,3,2025-02-04 12:01:06,Mobile Payment,0.0
8708,806,23,3,2025-09-26 11:44:57,Mobile Payment,0.0
8709,196,9,2,2025-07-30 13:50:09,Cash,196300.0
8710,253,24,3,2024-06-02 11:06:53,Cash,0.0
8711,248,38,5,2024-11-12 12:38:56,Cash,97700.0
8712,783,24,3,2025-12-08 13:45:40,Card,0.0
